"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","encode","360p","/input/360p/BasketballDrive_640x360_50.yuv","640x360","50","100","10","average","2","32","30","360p","94312","0.032747222","0.372500","268.370000","2.473133","40.434542","null","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","decode","360p","/input/360p/BasketballDrive_640x360_50.yuv","640x360","50","100","10","average","2","32","30","360p","94312","0.032747222","0.435500","229.770500","2.679547","37.319741","34.952783","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","encode","540p","/input/540p/BasketballDrive_960x540_50.yuv","960x540","50","100","10","1","2","32","30","540p","159379","0.024595525","0.642","155.878","3.864202","25.878564","null","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","decode","540p","/input/540p/BasketballDrive_960x540_50.yuv","960x540","50","100","10","1","2","32","30","540p","159379","0.024595525","0.777","128.676","3.138951","31.857777","35.978429","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","encode","540p","/input/540p/BasketballDrive_960x540_50.yuv","960x540","50","100","10","2","2","32","30","540p","159379","0.024595525","0.659","151.685","2.911386","34.347902","null","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","decode","540p","/input/540p/BasketballDrive_960x540_50.yuv","960x540","50","100","10","2","2","32","30","540p","159379","0.024595525","0.779","128.401","3.193224","31.316312","35.978429","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","encode","540p","/input/540p/BasketballDrive_960x540_50.yuv","960x540","50","100","10","average","2","32","30","540p","159379","0.024595525","0.650500","153.781500","3.387794","29.517733","null","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","decode","540p","/input/540p/BasketballDrive_960x540_50.yuv","960x540","50","100","10","average","2","32","30","540p","159379","0.024595525","0.778000","128.538500","3.166088","31.584719","35.978429","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","encode","720p","/input/720p/FourPeople_1280x720_60.yuv","1280x720","30","100","10","1","2","32","30","720p","138551","0.012026997","1.100","90.883","3.395063","29.454534","null","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","decode","720p","/input/720p/FourPeople_1280x720_60.yuv","1280x720","30","100","10","1","2","32","30","720p","138551","0.012026997","1.385","72.228","4.035122","24.782398","40.441241","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","encode","720p","/input/720p/FourPeople_1280x720_60.yuv","1280x720","30","100","10","2","2","32","30","720p","138551","0.012026997","1.098","91.060","3.408044","29.342344","null","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","decode","720p","/input/720p/FourPeople_1280x720_60.yuv","1280x720","30","100","10","2","2","32","30","720p","138551","0.012026997","1.380","72.439","4.153868","24.073947","40.441241","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","encode","720p","/input/720p/FourPeople_1280x720_60.yuv","1280x720","30","100","10","average","2","32","30","720p","138551","0.012026997","1.099000","90.971500","3.401553","29.398337","null","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","decode","720p","/input/720p/FourPeople_1280x720_60.yuv","1280x720","30","100","10","average","2","32","30","720p","138551","0.012026997","1.382500","72.333500","4.094495","24.423036","40.441241","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","encode","1080p","/input/hd/BasketballDrive_1920x1080_50.yuv","1920x1080","60","100","10","1","2","32","30","1080p","406179","0.015670486","2.524","39.623","5.585252","17.904295","null","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","decode","1080p","/input/hd/BasketballDrive_1920x1080_50.yuv","1920x1080","60","100","10","1","2","32","30","1080p","406179","0.015670486","3.180","31.449","6.993767","14.298446","36.532072","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","encode","1080p","/input/hd/BasketballDrive_1920x1080_50.yuv","1920x1080","60","100","10","2","2","32","30","1080p","406179","0.015670486","2.596","38.520","5.550581","18.016132","null","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","decode","1080p","/input/hd/BasketballDrive_1920x1080_50.yuv","1920x1080","60","100","10","2","2","32","30","1080p","406179","0.015670486","3.185","31.393","7.115644","14.053542","36.532072","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","encode","1080p","/input/hd/BasketballDrive_1920x1080_50.yuv","1920x1080","60","100","10","average","2","32","30","1080p","406179","0.015670486","2.560000","39.071500","5.567916","17.960041","null","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","decode","1080p","/input/hd/BasketballDrive_1920x1080_50.yuv","1920x1080","60","100","10","average","2","32","30","1080p","406179","0.015670486","3.182500","31.421000","7.054705","14.174937","36.532072","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","encode","qcif","/input/qcif/akiyo_qcif.yuv","176x144","30","100","10","1","2","32","100","qcif","10015","0.031613005","0.271","369.526","2.215650","45.133482","null","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","decode","qcif","/input/qcif/akiyo_qcif.yuv","176x144","30","100","10","1","2","32","100","qcif","10015","0.031613005","0.216","462.653","2.232670","44.789423","37.955549","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","encode","qcif","/input/qcif/akiyo_qcif.yuv","176x144","30","100","10","2","2","32","100","qcif","10015","0.031613005","0.266","376.618","2.277120","43.915121","null","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","decode","qcif","/input/qcif/akiyo_qcif.yuv","176x144","30","100","10","2","2","32","100","qcif","10015","0.031613005","0.217","460.613","2.150728","46.495884","37.955549","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","encode","qcif","/input/qcif/akiyo_qcif.yuv","176x144","30","100","10","average","2","32","100","qcif","10015","0.031613005","0.268500","373.072000","2.246385","44.515967","null","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","decode","qcif","/input/qcif/akiyo_qcif.yuv","176x144","30","100","10","average","2","32","100","qcif","10015","0.031613005","0.216500","461.633000","2.191699","45.626703","37.955549","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","encode","cif","/input/cif/waterfall_cif.yuv","352x288","30","100","10","1","2","32","100","cif","32953","0.026004577","0.257","388.596","2.358202","42.405188","null","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","decode","cif","/input/cif/waterfall_cif.yuv","352x288","30","100","10","1","2","32","100","cif","32953","0.026004577","0.287","348.848","2.431887","41.120332","34.725773","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","encode","cif","/input/cif/waterfall_cif.yuv","352x288","30","100","10","2","2","32","100","cif","32953","0.026004577","0.276","362.190","2.163927","46.212280","null","null","null","null","null","none","0"
