sequence,width,height,qp,gop,implementation,operation,mode,metric,n,mean,sample_std,cv_percent,minimum,maximum
basketball-540p,960,540,0,1,nvcr,decode,throughput,throughput_fps,10,77.94641848405249,0.07886061968790453,0.10117285851182384,77.81542815881515,78.06629743774873
basketball-540p,960,540,0,1,nvcr,encode,memory,process_peak_rss_mib,10,542.30859375,0.06889977372564038,0.012704901696136986,542.18359375,542.38671875
basketball-540p,960,540,0,1,nvcr,encode,throughput,codec_seconds,10,1.3151327191,0.0022858809511225376,0.173813708527217,1.312169344,1.320160634
basketball-540p,960,540,0,1,nvcr,encode,throughput,process_seconds,10,2.536507254599974,0.030823997436196147,1.2152142431407051,2.508498289000272,2.6098956790001466
basketball-540p,960,540,0,1,nvcr,encode,throughput,throughput_fps,10,76.03815948319829,0.13193892071674396,0.17351672056962103,75.74835775628802,76.20967557065562
basketball-540p,960,540,0,1,python,decode,memory,process_peak_rss_mib,10,1274.484375,0.2888864892061125,0.022666930632720586,1274.15625,1275.0625
basketball-540p,960,540,0,1,python,decode,throughput,codec_seconds,10,1.36718776990092,0.004462669566980345,0.32641233817530085,1.36148857200169,1.3753999579876108
basketball-540p,960,540,0,1,python,decode,throughput,process_seconds,10,4.679505654999991,0.02122220823102334,0.45351389218533555,4.643986337999991,4.711442228001033
basketball-540p,960,540,0,1,python,decode,throughput,throughput_fps,10,73.14354280032846,0.2383148708540569,0.3258180582045675,72.70612407631087,73.44901900496883
basketball-540p,960,540,0,1,python,encode,memory,process_peak_rss_mib,10,1278.159765625,0.2392536936295124,0.018718606238753033,1277.75,1278.52734375
basketball-540p,960,540,0,1,python,encode,throughput,codec_seconds,10,2.2386990267007376,0.002884018262173032,0.12882563612953937,2.234783878995586,2.2439733839992186
basketball-540p,960,540,0,1,python,encode,throughput,process_seconds,10,5.64739610200021,0.021209553424633324,0.3755634108455978,5.625925313001062,5.698409362999882
basketball-540p,960,540,0,1,python,encode,throughput,throughput_fps,10,44.66886707231509,0.057496444203163875,0.1287170415808443,44.56380842707661,44.747056276844354
basketball-540p,960,540,0,30,nvcr,decode,memory,process_peak_rss_mib,10,541.9453125,0.09028612407999852,0.01665963742051898,541.80078125,542.04296875
basketball-540p,960,540,0,30,nvcr,decode,throughput,codec_seconds,10,0.5044673901,0.00048444087927823485,0.09603016741720503,0.50360429,0.505127919
basketball-540p,960,540,0,30,nvcr,decode,throughput,process_seconds,10,1.6557521548999374,0.024449178884716177,1.4766206894167517,1.6222917579998466,1.702992857000936
basketball-540p,960,540,0,30,nvcr,decode,throughput,throughput_fps,10,198.22903319184735,0.19040592854042732,0.096053502090257,197.96965528646618,198.56860234451142
basketball-540p,960,540,0,30,nvcr,encode,memory,process_peak_rss_mib,10,541.74921875,0.12032546376766132,0.02221054679973386,541.609375,542.01171875
basketball-540p,960,540,0,30,nvcr,encode,throughput,codec_seconds,10,0.4794992427,0.001210317362133315,0.2524127786559516,0.478148341,0.481810492
basketball-540p,960,540,0,30,nvcr,encode,throughput,process_seconds,10,1.6167361349003329,0.01594109102955508,0.9860044991533392,1.5923241180007608,1.6333684729997913
basketball-540p,960,540,0,30,nvcr,encode,throughput,throughput_fps,10,208.5520969649019,0.5256285134132566,0.25203703106457703,207.55048231701855,209.14011704162746
basketball-540p,960,540,0,30,python,decode,memory,process_peak_rss_mib,10,1278.340625,0.21166605150829246,0.016557875684213075,1278.1171875,1278.8671875
basketball-540p,960,540,0,30,python,decode,throughput,codec_seconds,10,0.6233684180987893,0.003952883860343583,0.6341167992436125,0.6190842660016642,0.6310484359983093
basketball-540p,960,540,0,30,python,decode,throughput,process_seconds,10,3.892205027899911,0.017627882316159808,0.45290220298777933,3.8695378849997724,3.9216562120000162
basketball-540p,960,540,0,30,python,decode,throughput,throughput_fps,10,160.42455802316522,1.012767187600196,0.6313043339997565,158.4664413941562,161.5288992011488
basketball-540p,960,540,0,30,python,encode,memory,process_peak_rss_mib,10,1284.460546875,0.27401631446402586,0.02133318264470542,1283.921875,1284.8203125
basketball-540p,960,540,0,30,python,encode,throughput,codec_seconds,10,1.24027679609909,0.003404607068231364,0.2745038106767385,1.236993499998789,1.2478470559954076
basketball-540p,960,540,0,30,python,encode,throughput,process_seconds,10,4.5704865267000745,0.010241721610356639,0.22408383769487314,4.559090960000503,4.595203541000046
basketball-540p,960,540,0,30,python,encode,throughput,throughput_fps,10,80.62770870505595,0.2206918408958799,0.273717118395603,80.13802614634531,80.84116852683373
basketball-540p,960,540,0,100,nvcr,decode,memory,process_peak_rss_mib,10,541.976953125,0.09334130389375758,0.017222375113103677,541.859375,542.12109375
basketball-540p,960,540,0,100,nvcr,decode,throughput,codec_seconds,10,0.4791056765,0.0006212064397121408,0.12965958663863605,0.478418992,0.480090171
basketball-540p,960,540,0,100,nvcr,decode,throughput,process_seconds,10,1.6379398022001623,0.02652459274767317,1.619387520349894,1.591395815999931,1.6932449320001979
basketball-540p,960,540,0,100,nvcr,decode,throughput,throughput_fps,10,208.72253482311967,0.27052606245334626,0.12961037613049378,208.29420396527968,209.0218023786146
basketball-540p,960,540,0,100,nvcr,encode,memory,process_peak_rss_mib,10,540.97265625,0.0886756033540699,0.016391882718946555,540.8203125,541.1015625
basketball-540p,960,540,0,100,nvcr,encode,throughput,codec_seconds,10,0.4529276013,0.001258215995135531,0.277796272853361,0.452023023,0.455971947
basketball-540p,960,540,0,100,nvcr,encode,throughput,process_seconds,10,1.6026219718998846,0.019011882270901923,1.1862986159090043,1.5721992379999392,1.631116235999798
basketball-540p,960,540,0,100,nvcr,encode,throughput,throughput_fps,10,220.78736510053582,0.6108071116358682,0.27664948642225806,219.3117376144195,221.22766963575657
basketball-540p,960,540,0,100,python,decode,memory,process_peak_rss_mib,10,1278.39140625,0.1468043380553688,0.011483520409918964,1278.1796875,1278.64453125
basketball-540p,960,540,0,100,python,decode,throughput,codec_seconds,10,0.5993103372012343,0.00419008686087122,0.69915144137824,0.5936528229993883,0.6048210999990715
basketball-540p,960,540,0,100,python,decode,throughput,process_seconds,10,3.8568530944000714,0.02340800897515438,0.6069199008160684,3.8233355580000534,3.9103810340002383
basketball-540p,960,540,0,100,python,decode,throughput,throughput_fps,10,166.8657947132698,1.1656481139444757,0.6985542578977565,165.3381470986272,168.44862203258324
basketball-540p,960,540,0,100,python,encode,memory,process_peak_rss_mib,10,1284.555859375,0.2190214864176271,0.017050366850079362,1284.2109375,1284.94921875
basketball-540p,960,540,0,100,python,encode,throughput,codec_seconds,10,1.2066556989996002,0.009605933238938123,0.7960790511246991,1.1834930190052546,1.2176152930023818
basketball-540p,960,540,0,100,python,encode,throughput,process_seconds,10,4.545526425099911,0.014042386630059264,0.3089276206275847,4.517275197000345,4.557961919000263
basketball-540p,960,540,0,100,python,encode,throughput,throughput_fps,10,82.87845887162976,0.6668309980376301,0.8045890417321623,82.12774640290625,84.49563993546126
basketball-540p,960,540,21,1,nvcr,decode,memory,process_peak_rss_mib,10,547.3671875,0.21722559118409088,0.0396855339787957,547.15234375,547.94921875
basketball-540p,960,540,21,1,nvcr,decode,throughput,codec_seconds,10,1.2900860935,0.0010124901519913481,0.07848237083499328,1.288773378,1.291905757
basketball-540p,960,540,21,1,nvcr,decode,throughput,process_seconds,10,2.52054263200007,0.024529196454016466,0.9731712585457187,2.4882041190003292,2.55017576299997
basketball-540p,960,540,21,1,nvcr,decode,throughput,throughput_fps,10,77.5142495788811,0.06082892732881981,0.07847450973116658,77.4050269984206,77.59316083576023
basketball-540p,960,540,21,1,nvcr,encode,memory,process_peak_rss_mib,10,542.206640625,0.12224960790986032,0.022546682159580996,541.89453125,542.32421875
basketball-540p,960,540,21,1,nvcr,encode,throughput,codec_seconds,10,1.3148947323,0.001579995079863331,0.12016133619302136,1.313088247,1.317717464
basketball-540p,960,540,21,1,nvcr,encode,throughput,process_seconds,10,2.5480374058000734,0.02700852891341135,1.0599737999109469,2.5016068340000857,2.5995373650002875
basketball-540p,960,540,21,1,nvcr,encode,throughput,throughput_fps,10,76.05181416567908,0.09130011519966134,0.1200498846756815,75.88880221443281,76.15634381654776
basketball-540p,960,540,21,1,python,decode,memory,process_peak_rss_mib,10,1274.84765625,0.2480460206131392,0.01945691466718255,1274.5,1275.23046875
basketball-540p,960,540,21,1,python,decode,throughput,codec_seconds,10,1.377201028798504,0.006674051912233285,0.4846098552551804,1.3656525210003565,1.3844260529986059
basketball-540p,960,540,21,1,python,decode,throughput,process_seconds,10,4.679380836499945,0.018160790705677377,0.3881024293645904,4.656282108999221,4.71534581700007
basketball-540p,960,540,21,1,python,decode,throughput,throughput_fps,10,72.6125802052046,0.3529715455702415,0.48610246953453096,72.23209920342397,73.22506894121854
basketball-540p,960,540,21,1,python,encode,memory,process_peak_rss_mib,10,1278.08671875,0.43543660241442983,0.034069409847267446,1277.28515625,1278.5703125
basketball-540p,960,540,21,1,python,encode,throughput,codec_seconds,10,2.2412733192969427,0.0063524291672676725,0.2834294734414785,2.235881339995103,2.2547156429864117
basketball-540p,960,540,21,1,python,encode,throughput,process_seconds,10,5.651590069599979,0.011808882818087268,0.2089479716798197,5.636189598999863,5.673599918000036
basketball-540p,960,540,21,1,python,encode,throughput,throughput_fps,10,44.61781611349725,0.12607989464392266,0.2825774670889427,44.35149075718843,44.725092611676345
basketball-540p,960,540,21,30,nvcr,decode,memory,process_peak_rss_mib,10,541.975390625,0.10983981713166388,0.020266569115803913,541.80078125,542.125
basketball-540p,960,540,21,30,nvcr,decode,throughput,codec_seconds,10,0.506214627,0.0018942827154359255,0.3742054485193541,0.504991342,0.511417331
basketball-540p,960,540,21,30,nvcr,decode,throughput,process_seconds,10,1.6514043913997967,0.026157487984393532,1.5839541253866594,1.624112094999873,1.7133613679998234
basketball-540p,960,540,21,30,nvcr,decode,throughput,throughput_fps,10,197.54713633048897,0.7331637155775739,0.3711335578922382,195.53502382186576,198.02319699968243
basketball-540p,960,540,21,30,nvcr,encode,memory,process_peak_rss_mib,10,541.75078125,0.10934089249941874,0.020182876755088893,541.6328125,541.9140625
basketball-540p,960,540,21,30,nvcr,encode,throughput,codec_seconds,10,0.4809072081,0.003901705409026908,0.8113218815001804,0.477744863,0.491521634
basketball-540p,960,540,21,30,nvcr,encode,throughput,process_seconds,10,1.6333794944000375,0.028985162341458474,1.77455162384692,1.5926573140000073,1.673894898999606
basketball-540p,960,540,21,30,nvcr,encode,throughput,throughput_fps,10,207.95243323370565,1.6585969804935705,0.7975847912438562,203.44984448843203,209.31674570407677
basketball-540p,960,540,21,30,python,decode,memory,process_peak_rss_mib,10,1278.466796875,0.17711444656207348,0.013853660258913283,1278.23828125,1278.734375
basketball-540p,960,540,21,30,python,decode,throughput,codec_seconds,10,0.6288107801993874,0.004342273861833544,0.6905533426854845,0.6196397899993826,0.6343915649958944
basketball-540p,960,540,21,30,python,decode,throughput,process_seconds,10,3.8863417981999193,0.009371802452412615,0.2411471491455913,3.8732385140001497,3.901618497999152
basketball-540p,960,540,21,30,python,decode,throughput,throughput_fps,10,159.03721575308785,1.1043472462328612,0.6943954853607397,157.63135186175933,161.3840841307167
basketball-540p,960,540,21,30,python,encode,memory,process_peak_rss_mib,10,1284.45078125,0.3655177757067895,0.028457125881544126,1283.9375,1285.1484375
basketball-540p,960,540,21,30,python,encode,throughput,codec_seconds,10,1.2372771973002272,0.010906018901268143,0.8814531557734496,1.2164185789993098,1.2502875859963751
basketball-540p,960,540,21,30,python,encode,throughput,process_seconds,10,4.575274968599979,0.017962050780216076,0.39258953622436404,4.5340515339999,4.59855940899979
basketball-540p,960,540,21,30,python,encode,throughput,throughput_fps,10,80.82832757770976,0.7179328641687095,0.8882193726926695,79.9815987297901,82.20854377468099
basketball-540p,960,540,21,100,nvcr,decode,memory,process_peak_rss_mib,10,541.98515625,0.11282084360496562,0.02081622389542437,541.8671875,542.1875
basketball-540p,960,540,21,100,nvcr,decode,throughput,codec_seconds,10,0.4805296924,0.000698359149876997,0.14533111292021317,0.479753819,0.481463667
basketball-540p,960,540,21,100,nvcr,decode,throughput,process_seconds,10,1.6391693941001335,0.007265606457330975,0.44324927511958745,1.6222775410005852,1.6439602700000933
basketball-540p,960,540,21,100,nvcr,decode,throughput,throughput_fps,10,208.10408098163248,0.3023298712797663,0.14527820398988248,207.69999244823597,208.44023755441955
basketball-540p,960,540,21,100,nvcr,encode,memory,process_peak_rss_mib,10,540.98828125,0.08713263033500838,0.016106195523067697,540.83984375,541.09375
basketball-540p,960,540,21,100,nvcr,encode,throughput,codec_seconds,10,0.4532964115,0.002836479177816182,0.6257449002144113,0.451254593,0.460931032
basketball-540p,960,540,21,100,nvcr,encode,throughput,process_seconds,10,1.6037626796999689,0.023056821995849738,1.4376704413749792,1.5705413919995408,1.6427830009997706
basketball-540p,960,540,21,100,nvcr,encode,throughput,throughput_fps,10,220.61387803645638,1.3629142999714923,0.6177826672111132,216.9521968744339,221.60439262276938
basketball-540p,960,540,21,100,python,decode,memory,process_peak_rss_mib,10,1278.465625,0.3796719604158854,0.029697471171028587,1277.93359375,1279.37109375
basketball-540p,960,540,21,100,python,decode,throughput,codec_seconds,10,0.6025836026994739,0.003974679643781839,0.65960633943173,0.5968164010027976,0.6087230719990657
basketball-540p,960,540,21,100,python,decode,throughput,process_seconds,10,3.867088114700016,0.014088291865206833,0.3643126674991659,3.8440465359999507,3.8890207279999913
basketball-540p,960,540,21,100,python,decode,throughput,throughput_fps,10,165.95856363741345,1.0928169962901981,0.6584878612698689,164.27831406422112,167.55571702114003
basketball-540p,960,540,21,100,python,encode,memory,process_peak_rss_mib,10,1284.351171875,0.38086082175651137,0.029653947463644217,1283.78125,1285.08984375
basketball-540p,960,540,21,100,python,encode,throughput,codec_seconds,10,1.2054610323994894,0.008368227756069345,0.6941931369952502,1.185737816002984,1.2162142259949178
basketball-540p,960,540,21,100,python,encode,throughput,process_seconds,10,4.541780071400194,0.014677312300373904,0.32316210978152904,4.50484606200007,4.557209209000121
basketball-540p,960,540,21,100,python,encode,throughput,throughput_fps,10,82.95944231042031,0.5809175366620959,0.7002428180367943,82.22235677123042,84.33567577113384
basketball-540p,960,540,42,1,nvcr,decode,memory,process_peak_rss_mib,10,547.238671875,0.22558344793299176,0.04122213204707861,546.66796875,547.421875
basketball-540p,960,540,42,1,nvcr,decode,throughput,codec_seconds,10,1.3092711999,0.0010831345414990257,0.0827280506576295,1.308105039,1.311378171
basketball-540p,960,540,42,1,nvcr,decode,throughput,process_seconds,10,2.543335456099908,0.023631765920208856,0.9291643327477973,2.499143586000173,2.589742218000083
basketball-540p,960,540,42,1,nvcr,decode,throughput,throughput_fps,10,76.37841692003529,0.06315761755192817,0.0826903988047452,76.25565394591275,76.44646035187394
basketball-540p,960,540,42,1,nvcr,encode,memory,process_peak_rss_mib,10,541.898046875,0.2031454483564277,0.037487761679142466,541.54296875,542.19921875
basketball-540p,960,540,42,1,nvcr,encode,throughput,codec_seconds,10,1.314060451,0.0012347572026996515,0.09396502282372178,1.312044393,1.315765322
basketball-540p,960,540,42,1,nvcr,encode,throughput,process_seconds,10,2.5356135001000895,0.028500556266740897,1.1240102746580218,2.508827589000248,2.589396625999143
basketball-540p,960,540,42,1,nvcr,encode,throughput,throughput_fps,10,76.10006024047577,0.07152171436910089,0.09398378154116128,76.0013950268861,76.21693330920701
basketball-540p,960,540,42,1,python,decode,memory,process_peak_rss_mib,10,1275.391015625,0.17787096971819089,0.013946387228627762,1275.08984375,1275.66796875
basketball-540p,960,540,42,1,python,decode,throughput,codec_seconds,10,1.405493745601234,0.007170453008231663,0.5101732420135622,1.3905583660007323,1.4175973790015632
basketball-540p,960,540,42,1,python,decode,throughput,process_seconds,10,4.714651583200203,0.011966170389571729,0.2538081590633544,4.6866759059994365,4.733704036000745
basketball-540p,960,540,42,1,python,decode,throughput,throughput_fps,10,71.15104435091993,0.3638216638969933,0.5113370678055119,70.54189114714053,71.91355821158487
basketball-540p,960,540,42,1,python,encode,memory,process_peak_rss_mib,10,1278.3265625,0.1362305270870544,0.010656942528099459,1278.1015625,1278.53125
basketball-540p,960,540,42,1,python,encode,throughput,codec_seconds,10,2.2400630300984745,0.0021121999262474407,0.09429198633551784,2.236697440998796,2.2436063479945005
basketball-540p,960,540,42,1,python,encode,throughput,process_seconds,10,5.65482413150005,0.020738840979141235,0.3667459941612696,5.6342431789998955,5.699476624999988
basketball-540p,960,540,42,1,python,encode,throughput,throughput_fps,10,44.641636717846154,0.042091328078047274,0.09428715247176554,44.57109870873173,44.70877382295616
basketball-540p,960,540,42,30,nvcr,decode,memory,process_peak_rss_mib,10,542.000390625,0.07097130595903707,0.013094327455594178,541.9140625,542.09765625
basketball-540p,960,540,42,30,nvcr,decode,throughput,codec_seconds,10,0.5097801275,0.0005774611720292288,0.11327651685073362,0.508915448,0.511116972
basketball-540p,960,540,42,30,nvcr,decode,throughput,process_seconds,10,1.6524900138999328,0.019460952998378144,1.1776744691152252,1.6310354009992807,1.7033195290005096
basketball-540p,960,540,42,30,nvcr,decode,throughput,throughput_fps,10,196.16322795974938,0.22196832593497023,0.11315491096043535,195.64993040379807,196.49629499947898
basketball-540p,960,540,42,30,nvcr,encode,memory,process_peak_rss_mib,10,541.9859375,0.07453104981920473,0.01375147299263733,541.8515625,542.0703125
basketball-540p,960,540,42,30,nvcr,encode,throughput,codec_seconds,10,0.4796468422,0.0008958047189306441,0.18676339342126166,0.477696402,0.480768326
basketball-540p,960,540,42,30,nvcr,encode,throughput,process_seconds,10,1.6325074287001597,0.026326920263776914,1.6126677159894467,1.5907405230000222,1.6634326679995866
basketball-540p,960,540,42,30,nvcr,encode,throughput,throughput_fps,10,208.48738205515582,0.39001803140708896,0.1870703289390956,208.00039144009665,209.33798031830267
basketball-540p,960,540,42,30,python,decode,memory,process_peak_rss_mib,10,1278.521484375,0.3002043416668759,0.023480586391055408,1278.015625,1278.875
basketball-540p,960,540,42,30,python,decode,throughput,codec_seconds,10,0.6314813952018085,0.0033984613552813505,0.5381728394698425,0.6279643700017914,0.6371858489965234
basketball-540p,960,540,42,30,python,decode,throughput,process_seconds,10,3.8896400985002173,0.013110226541201319,0.33705500275607536,3.8710664249992988,3.9101112530006503
basketball-540p,960,540,42,30,python,decode,throughput,throughput_fps,10,158.36190532936544,0.8490573909197123,0.5361500224146832,156.94008295615117,159.24470364411715
basketball-540p,960,540,42,30,python,encode,memory,process_peak_rss_mib,10,1284.297265625,0.18521145669587033,0.014421229543437332,1284.00390625,1284.6484375
basketball-540p,960,540,42,30,python,encode,throughput,codec_seconds,10,1.2437020718006806,0.005737672918000186,0.4613382133948654,1.231991699012724,1.2516376640001
basketball-540p,960,540,42,30,python,encode,throughput,process_seconds,10,4.582098037099899,0.012979179456055352,0.28325844080521095,4.5670589940000355,4.6053862509998
basketball-540p,960,540,42,30,python,encode,throughput,throughput_fps,10,80.40665243302296,0.3718595627868971,0.46247362815738197,79.89532663982858,81.16937807303133
basketball-540p,960,540,42,100,nvcr,decode,memory,process_peak_rss_mib,10,541.998828125,0.09300649181391184,0.017159906440325723,541.85546875,542.12109375
basketball-540p,960,540,42,100,nvcr,decode,throughput,codec_seconds,10,0.4840251189,0.0006335094408765079,0.13088358767747993,0.483358741,0.485069906
basketball-540p,960,540,42,100,nvcr,decode,throughput,process_seconds,10,1.6413112346998786,0.0029956770804549938,0.18251730793780663,1.6334171670000615,1.6437959820000287
basketball-540p,960,540,42,100,nvcr,decode,throughput,throughput_fps,10,206.6011662010007,0.27016238612296756,0.13076517964091677,206.15585251334886,206.88567624351703
basketball-540p,960,540,42,100,nvcr,encode,memory,process_peak_rss_mib,10,540.987109375,0.08919128268325345,0.016486766715439066,540.80859375,541.12109375
basketball-540p,960,540,42,100,nvcr,encode,throughput,codec_seconds,10,0.4529493787,0.0008889897106424949,0.19626690143476178,0.451757682,0.454486833
basketball-540p,960,540,42,100,nvcr,encode,throughput,process_seconds,10,1.6070069956001931,0.0276069853534725,1.7179132031819002,1.5706846680004674,1.6425031040002978
basketball-540p,960,540,42,100,nvcr,encode,throughput,throughput_fps,10,220.77598791839532,0.4331508851255089,0.1961947443693981,220.02837648764185,221.3576082586682
basketball-540p,960,540,42,100,python,decode,memory,process_peak_rss_mib,10,1278.473046875,0.478087872162759,0.037395224978059555,1277.16796875,1278.79296875
basketball-540p,960,540,42,100,python,decode,throughput,codec_seconds,10,0.6111137433975727,0.0033982969534754335,0.5560825607655498,0.6056744669986074,0.6179520729983778
basketball-540p,960,540,42,100,python,decode,throughput,process_seconds,10,3.8713148328999067,0.01002415422516844,0.2589341001144976,3.8586833940000815,3.890693207998993
basketball-540p,960,540,42,100,python,decode,throughput,throughput_fps,10,163.64020459355677,0.9083214694452842,0.555072313494925,161.8248475400171,165.10519338143064
basketball-540p,960,540,42,100,python,encode,memory,process_peak_rss_mib,10,1284.11328125,0.29348623278921543,0.0228551668357114,1283.58203125,1284.62890625
basketball-540p,960,540,42,100,python,encode,throughput,codec_seconds,10,1.211154429199587,0.01060496751035374,0.8756082011244611,1.1926174209975215,1.2277073080003902
basketball-540p,960,540,42,100,python,encode,throughput,process_seconds,10,4.548973574899856,0.021324907162884172,0.4687850305517247,4.524222035999628,4.596000530999845
basketball-540p,960,540,42,100,python,encode,throughput,throughput_fps,10,82.57157279746144,0.7257025733605439,0.8788770139338494,81.45263887275665,83.84918603348811
basketball-540p,960,540,63,1,nvcr,decode,memory,process_peak_rss_mib,10,547.275,0.3521561346084448,0.0643471992341044,546.93359375,548.19140625
basketball-540p,960,540,63,1,nvcr,decode,throughput,codec_seconds,10,1.3574444261,0.0024692650664382924,0.18190542603151746,1.354662855,1.362221584
basketball-540p,960,540,63,1,nvcr,decode,throughput,process_seconds,10,2.5930035357000065,0.035646983199594105,1.3747371613194062,2.539406832000168,2.6214354239999693
basketball-540p,960,540,63,1,nvcr,decode,throughput,throughput_fps,10,73.66806003998188,0.13386047576206844,0.18170761614927597,73.40949605743437,73.81910534484982
basketball-540p,960,540,63,1,nvcr,encode,memory,process_peak_rss_mib,10,541.973046875,0.10467729661097123,0.01931411482813349,541.7734375,542.11328125
basketball-540p,960,540,63,1,nvcr,encode,throughput,codec_seconds,10,1.3151346828000001,0.001602472391729776,0.12184853860883789,1.312396143,1.317817676
basketball-540p,960,540,63,1,nvcr,encode,throughput,process_seconds,10,2.559692286300128,0.01984716577762032,0.7753731135514,2.539805208999951,2.5997602909999387
basketball-540p,960,540,63,1,nvcr,encode,throughput,throughput_fps,10,76.03794115733243,0.09265185053381164,0.12184949924157318,75.88303133369111,76.19650555464945
basketball-540p,960,540,63,1,python,decode,memory,process_peak_rss_mib,10,1276.680078125,0.1529429765981812,0.011979741770765419,1276.4921875,1276.89453125
basketball-540p,960,540,63,1,python,decode,throughput,codec_seconds,10,1.4617174406999425,0.007658522224207864,0.5239399907919677,1.4498216140018485,1.471142925991444
basketball-540p,960,540,63,1,python,decode,throughput,process_seconds,10,4.768215099699921,0.01239094705638575,0.2598655219468927,4.744415556000604,4.782841632999407
basketball-540p,960,540,63,1,python,decode,throughput,throughput_fps,10,68.41436542392154,0.3585188540520768,0.5240403120463912,67.9743607730073,68.97400275608838
basketball-540p,960,540,63,1,python,encode,memory,process_peak_rss_mib,10,1278.303125,0.27486112536669716,0.02150203030808496,1277.76953125,1278.7578125
basketball-540p,960,540,63,1,python,encode,throughput,codec_seconds,10,2.2391545832993187,0.0024002389244930575,0.1071939803707695,2.2357443809887627,2.243942531998073
basketball-540p,960,540,63,1,python,encode,throughput,process_seconds,10,5.651975539700061,0.011669930370747763,0.20647524549207555,5.632908218000011,5.674557628999537
basketball-540p,960,540,63,1,python,encode,throughput,throughput_fps,10,44.65975867965987,0.04783628956906209,0.1071127363499368,44.56442113557919,44.727832416948665
basketball-540p,960,540,63,30,nvcr,decode,memory,process_peak_rss_mib,10,541.826953125,0.13504117110272384,0.0249233026012956,541.54296875,541.9921875
basketball-540p,960,540,63,30,nvcr,decode,throughput,codec_seconds,10,0.5240101762,0.0008294203944487491,0.1582832609212884,0.52239795,0.525626385
basketball-540p,960,540,63,30,nvcr,decode,throughput,process_seconds,10,1.673869461899858,0.031074668668676503,1.8564571118590367,1.6409043410003505,1.7036256100000173
basketball-540p,960,540,63,30,nvcr,decode,throughput,throughput_fps,10,190.83641888526523,0.3020664987081698,0.15828556230128085,190.2492014361113,191.42494720739236
basketball-540p,960,540,63,30,nvcr,encode,memory,process_peak_rss_mib,10,541.98515625,0.1459704526500997,0.026932555433818613,541.75390625,542.21484375
basketball-540p,960,540,63,30,nvcr,encode,throughput,codec_seconds,10,0.4794097195,0.0011221222667970833,0.23406331185095702,0.477718062,0.481240144
basketball-540p,960,540,63,30,nvcr,encode,throughput,process_seconds,10,1.630981251999924,0.017770971194619845,1.0895877051210072,1.6035972610000044,1.6722400290000223
basketball-540p,960,540,63,30,nvcr,encode,throughput,throughput_fps,10,208.59087521439704,0.48814044830612335,0.23401812174400985,207.79646346377953,209.3284888189972
basketball-540p,960,540,63,30,python,decode,memory,process_peak_rss_mib,10,1279.0421875,0.20682887776811884,0.01617060639511696,1278.6953125,1279.31640625
basketball-540p,960,540,63,30,python,decode,throughput,codec_seconds,10,0.6512398490020018,0.004819692115154575,0.7400794227411842,0.646771945997898,0.6612441859997489
basketball-540p,960,540,63,30,python,decode,throughput,process_seconds,10,3.9104847238001526,0.008630199900862995,0.22069386560539458,3.8960405959996933,3.92478436500096
basketball-540p,960,540,63,30,python,decode,throughput,throughput_fps,10,153.56077970593003,1.1294161779746257,0.7354847898906646,151.2300631404538,154.6140036202575
basketball-540p,960,540,63,30,python,encode,memory,process_peak_rss_mib,10,1284.439453125,0.30667448835487715,0.023876134262985144,1284.015625,1285.08984375
basketball-540p,960,540,63,30,python,encode,throughput,codec_seconds,10,1.2471831986997473,0.009421674811080267,0.755436316084345,1.221648312999605,1.2543697839989818
basketball-540p,960,540,63,30,python,encode,throughput,process_seconds,10,4.584214568400023,0.019439234775465913,0.4240472274021539,4.54455630800021,4.617914226999346
basketball-540p,960,540,63,30,python,encode,throughput,throughput_fps,10,80.18486736724775,0.6155410737704969,0.7676524186930568,79.72130808284933,81.85661858318494
basketball-540p,960,540,63,100,nvcr,decode,memory,process_peak_rss_mib,10,541.856640625,0.08873389824836218,0.016375899379218243,541.71875,541.94921875
basketball-540p,960,540,63,100,nvcr,decode,throughput,codec_seconds,10,0.4969493765,0.001838315471900784,0.3699200680858051,0.495536437,0.501704544
basketball-540p,960,540,63,100,nvcr,decode,throughput,process_seconds,10,1.6501249822999,0.02051577692115802,1.2432862444494162,1.6324267979998694,1.69251297000028
basketball-540p,960,540,63,100,nvcr,decode,throughput,throughput_fps,10,201.23020173759997,0.739380581077393,0.36743022403840253,199.3204988791172,201.8015074843023
basketball-540p,960,540,63,100,nvcr,encode,memory,process_peak_rss_mib,10,541.11171875,0.09397037178052157,0.017366168302101952,540.97265625,541.2265625
basketball-540p,960,540,63,100,nvcr,encode,throughput,codec_seconds,10,0.4542015595,0.004248106183484619,0.9352909726160064,0.452278681,0.466186628
basketball-540p,960,540,63,100,nvcr,encode,throughput,process_seconds,10,1.6065636902000506,0.027028041809444604,1.6823510934744859,1.562720504999561,1.6433183669996652
basketball-540p,960,540,63,100,nvcr,encode,throughput,throughput_fps,10,220.1835181923962,2.0132876892615754,0.9143680261764034,214.5063671796266,221.10261703889597
basketball-540p,960,540,63,100,python,decode,memory,process_peak_rss_mib,10,1278.9125,0.19172220945669893,0.0149910341369483,1278.62109375,1279.21484375
basketball-540p,960,540,63,100,python,decode,throughput,codec_seconds,10,0.6250604875996715,0.004066265363612861,0.6505394988616134,0.6178085770006874,0.6305049539996617
basketball-540p,960,540,63,100,python,decode,throughput,process_seconds,10,3.8881669730002386,0.012508273183751735,0.32170102957538205,3.879775301000336,3.9206854390013177
